0.436503	0.410754	0.530275	0.396578	0.450075	0.015256
0.437435	0.411348	0.532421	0.395028	0.447341	0.014715
0.436363	0.410928	0.530130	0.397109	0.449622	0.015230
0.437166	0.411316	0.532095	0.395391	0.447866	0.014822
0.438297	0.411298	0.533007	0.393715	0.447356	0.014752
0.436911	0.411823	0.532456	0.395711	0.446876	0.015080
0.436371	0.411603	0.531567	0.397419	0.447266	0.014931
0.436503	0.410754	0.530275	0.396578	0.450075	0.015256
0.435813	0.411020	0.530037	0.398096	0.449363	0.015404
0.437433	0.410891	0.532195	0.395214	0.447837	0.014404
0.438835	0.411108	0.533060	0.392732	0.447320	0.014819
0.438835	0.411108	0.533060	0.392732	0.447320	0.014819
0.437058	0.411329	0.532056	0.395632	0.447885	0.014823
0.438141	0.411215	0.533174	0.393340	0.447266	0.014911
0.436803	0.411425	0.531671	0.396422	0.447672	0.014813
0.438504	0.411252	0.533010	0.393064	0.447341	0.014913
0.438710	0.411219	0.533112	0.392743	0.447294	0.014946
0.437007	0.411914	0.532573	0.395798	0.446535	0.015034
0.436255	0.411060	0.530253	0.397529	0.449294	0.015195
0.437058	0.411329	0.532056	0.395632	0.447885	0.014823
0.435932	0.411946	0.530980	0.398768	0.447018	0.015317
0.438042	0.411496	0.533416	0.393188	0.447125	0.015220
0.437844	0.411440	0.532998	0.393693	0.447392	0.015086
0.438005	0.411461	0.533243	0.393467	0.447117	0.015083
